Unnamed: 0,Artist,Url_spotify,Track,Album,Album_type,Uri,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Url_youtube,Title,Channel,Views,Likes,Comments,Description,Licensed,official_video,Stream,spotify_track_id,release_date_raw,release_date
19030,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Favorite (Vampire),Favorite - The 3rd Album Repackage,album,spotify:track:2R8MZR1RCP4cIJITHDPRbY,0.561,0.758,5,-3.87,0.0478,0.000831,3.08e-06,0.15,0.178,149.944,215587,https://www.youtube.com/watch?v=7uxu4Z2HAnA,NCT 127 엔시티 127 'Favorite (Vampire)' MV,SMTOWN,62742747.0,1841846.0,228604.0,"NCT 127's the 3rd album repackage ""Favorite"" is out!
Listen and download on your favorite platform: https://NCT127.lnk.to/favorite

[Tracklist]
01 Favorite (Vampire)
02 Sticker
03 Love On The Floor
04 Lemonade
05 Breakfast
06 Pilot
07 같은 시선 (Focus)
08 내일의 나에게 (The Rainy Night)
09 Far
10 Bring The Noize
11 Magic Carpet Ride
12 Road Trip
13 Dreamer
14 다시 만나는 날 (Promise You)

NCT 127 Official
http://www.youtube.com/nct127
http://www.instagram.com/nct127
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_127
http://www.facebook.com/NCT127.smtown
https://www.vlive.tv/channel/DEE409

#NCT127 #Favorite_Vampire #NCT127_Favorite
NCT 127 엔시티 127 'Favorite (Vampire)' MV ℗ SM Entertainment",True,True,54633473.0,2R8MZR1RCP4cIJITHDPRbY,2021-10-25,2021-10-25
19031,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Kick It,NCT #127 Neo Zone - The 2nd Album,album,spotify:track:1ayaOin9hxCtyhg4UsBTpg,0.681,0.847,7,-2.462,0.0869,0.0306,0.0,0.0808,0.507,167.031,233013,https://www.youtube.com/watch?v=2OvyA2__Eas,NCT 127 엔시티 127 '영웅 (英雄; Kick It)' MV,SMTOWN,169320812.0,3985660.0,441597.0,"NCT 127's 2nd full album ""NCT #127 Neo Zone"" is out!
Listen and download on your favorite platform: http://nct127.lnk.to/neozoneYT

💚Subscribe to NCT 127 YouTube Channel!
https://www.youtube.com/nct127?sub_confirmation=1

NCT 127 Official
http://www.youtube.com/nct127​
http://www.instagram.com/nct127​
http://www.tiktok.com/@official_nct​
http://twitter.com/NCTsmtown_127​
http://www.facebook.com/NCT127.smtown​

#NCT127 #영웅 #KickIt #NeoZone #英雄
NCT 127 엔시티 127 '영웅 (英雄; Kick It)' MV ℗ SM Entertainment",True,True,109753033.0,1ayaOin9hxCtyhg4UsBTpg,2020-03-06,2020-03-06
19032,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,So Am I (feat. NCT 127),So Am I (feat. NCT 127),single,spotify:track:6hIP8wBnZ74qA0xOXhXt3v,0.678,0.678,6,-4.724,0.0438,0.0461,0.0,0.0751,0.55,130.05,185034,https://www.youtube.com/watch?v=QE1O4AOWwpo,Ava Max - So Am I (feat. NCT 127) [FMV],NEOGOM,10904925.0,257844.0,2793.0,"#NCT127 #SoAmI

This is a fan-made music video.
(Their collaboration is a real but they just released lyrics video)

🎬 Ava Max - So Am I (feat. NCT 127) [Official Lyric Video] 
https://youtu.be/IFvQsWT9gYM

Do not edit🙅‍♀️ Do not re-upload this video!🙅‍♀️",False,False,58064541.0,6hIP8wBnZ74qA0xOXhXt3v,2019-07-03,2019-07-03
19033,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Regular - English Version,NCT #127 Regular-Irregular - The 1st Album,album,spotify:track:4KqPuyZdcjXuRqXSARnt6r,0.741,0.747,9,-5.459,0.0956,0.263,5.15e-06,0.266,0.831,134.039,219107,https://www.youtube.com/watch?v=gj-VU9oK2Yo,NCT 127 엔시티 127 'Regular (English Ver.)' MV,SMTOWN,84900480.0,1795691.0,106139.0,"Listen and download on iTunes & Apple Music, Spotify, and Google Play Music http://smarturl.it/regular_irregular
＞Regular (Korean Ver.) MV: https://youtu.be/Gif0E6jYakM

[Tracklist]
01 지금 우리 (City 127)
02 Regular (Korean Ver.)
03 Replay (PM 01:27)
04 Knock On
05 나의 모든 순간 (No Longer)
06 Interlude: Regular to Irregular
07 내 Van (My Van)
08 악몽 (Come Back)
09 신기루 (Fly Away With Me)
10 Regular (English Ver.)
11 (Bonus Track) Run Back 2 U

NCT 127 Official
http://www.youtube.com/nct127​
http://www.instagram.com/nct127​
http://www.tiktok.com/@official_nct​
http://twitter.com/NCTsmtown_127​
http://www.facebook.com/NCT127.smtown​
https://www.vlive.tv/channel/DEE409​

#NCT127 #Regular #Regular_Irregular
NCT 127 엔시티 127 'Regular (English Ver.)' MV ℗ SM Entertainment",True,True,81288036.0,4KqPuyZdcjXuRqXSARnt6r,2018-10-12,2018-10-12
19034,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Back 2 U (AM 01:27),NCT#127 LIMITLESS - The 2nd Mini Album,single,spotify:track:37SqctQhMp3MjvGDXKhnJ3,0.648,0.754,7,-6.266,0.0658,0.548,0.0,0.145,0.375,105.034,235192,https://www.youtube.com/watch?v=zTym4UKkbEw,Back 2 U (AM 01:27),NCT 127 - Topic,7648904.0,83041.0,572.0,"Provided to YouTube by SM Entertainment

Back 2 U (AM 01:27) · NCT 127

NCT#127 LIMITLESS - The 2nd Mini Album

℗ SM Entertainment

Released on: 2017-01-06

Auto-generated by YouTube.",True,True,26252470.0,37SqctQhMp3MjvGDXKhnJ3,2017-01-06,2017-01-06
19035,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Sticker,Sticker - The 3rd Album,album,spotify:track:1iGQpclvzonFNzy7Ko89V7,0.527,0.769,2,-0.419,0.28,0.311,0.0,0.742,0.719,156.032,227773,https://www.youtube.com/watch?v=1oYWnbTSang,NCT 127 엔시티 127 'Sticker' MV,SMTOWN,88786146.0,2261555.0,410277.0,"NCT 127's 3rd album ""Sticker"" is out!
Listen and download on your favorite platform: https://NCT127.lnk.to/stickerID

[Tracklist]
01 Sticker
02 Lemonade
03 Breakfast
04 같은 시선 (Focus)
05 내일의 나에게 (The Rainy Night)
06 Far
07 Bring The Noize
08 Magic Carpet Ride
09 Road Trip
10 Dreamer
11 다시 만나는 날 (Promise You)

NCT 127 Official
http://www.youtube.com/nct127
http://www.instagram.com/nct127
http://www.tiktok.com/@official_nct
http://twitter.com/NCTsmtown_127
http://www.facebook.com/NCT127.smtown
https://www.vlive.tv/channel/DEE409

#NCT127 #Sticker #NCT127_Sticker
NCT 127 엔시티 127 'Sticker' MV ℗ SM Entertainment",True,True,43906958.0,1iGQpclvzonFNzy7Ko89V7,2021-09-17,2021-09-17
19036,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Baby Don’t Like It 나쁜 짓,NCT#127 LIMITLESS - The 2nd Mini Album,single,spotify:track:7I2nbddpDYsAe6e4biIxEO,0.699,0.555,5,-5.259,0.195,0.131,0.0,0.113,0.374,96.711,158920,https://www.youtube.com/watch?v=HQEIFmXcQJw,NCT 127 (엔씨티 127) 'Baby Don't Like It' (나쁜 짓) Music Video || FMV,winter bunny,17271.0,669.0,18.0,"NCT 127 - Baby Don't Like It Music Video

❤ | ENGLISH SUBTITLES AVAILABLE

Hello! this is my first FMV, credits to the owners of the song, photos and videos used.ヾ(๑╹◡╹)ﾉ""

Also thank you for watching and don't forget to like and subscribe for more videos♡

Hope you like it and please do not reupload. 
Thank you~

#NCT127 #BabyDontLikeIt #FMV",False,False,44434153.0,7I2nbddpDYsAe6e4biIxEO,2017-01-06,2017-01-06
19037,NCT 127,https://open.spotify.com/artist/7f4ignuCJhLXfZ9giKT7rH,Designer,2 Baddies - The 4th Album,album,spotify:track:4axTxw4EXSVSGm6f6vxTdZ,0.706,0.906,1,-3.379,0.0932,0.0978,0.0,0.111,0.517,92.965,237080,https://www.youtube.com/watch?v=cSO1RSKurJ4,NCT 127 'Designer' (Official Audio) | 질주 (2 Baddies) - The 4th Album,NCT 127,2081123.0,58418.0,1569.0,"NCT 127's 4th album ""질주 (2 Baddies)"" is out!
Listen and download on your favorite platform: https://nct127.lnk.to/2baddies

🏎💨 '질주 (2 Baddies)' MV https://youtu.be/FRilMXZqNhA

NCT 127 Official
https://www.youtube.com/nct127
https://www.instagram.com/nct127
https://www.tiktok.com/@official_nct
https://twitter.com/NCTsmtown_127
https://www.facebook.com/NCT127.smtown

#NCT127_질주_2Baddies #Track5 #Designer",True,True,8160845.0,4axTxw4EXSVSGm6f6vxTdZ,2022-09-16,2022-09-16
19038,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,I Feel Like I'm Drowning,A 20 Something Fuck,album,spotify:track:3aauaXWRgwCMoykMbI0Jq1,0.717,0.577,8,-5.436,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520,https://www.youtube.com/watch?v=i_WTHkBuqbg,Two Feet - I Feel Like I'm Drowning,TwoFeetVEVO,134025004.0,1795750.0,12174.0,"Two Feet - I Feel Like I’m Drowning (Official Music Video)

Subscribe to the Two Feet youtube channel - http://smarturl.it/TwoFeetYT 

Song Available Here: https://republic.lnk.to/TwoFeetDrowningYD 

Connect with Two Feet: 
http://twofeetmusic.com
https://twitter.com/TwoFeetMusic
https://www.facebook.com/twofeetmusic
https://www.instagram.com/twofeetmusic
https://soundcloud.com/twofeetmusic

Directed by Absofacto 
Produced by Alexander Norton 
For NYLA Projects

Lyrics:
You keep dreaming and dark scheming
Yeah, you do
You're a poison and I know that is the truth
All my friends think you're vicious
And they say you're suspicious
You keep dreaming and dark scheming

Yeah, you do
I feel like I'm drowning
I'm drowning
You're holding me down and
Holding me down
You're killing me slow
So slow, oh-no
I feel like I'm drowning
I'm drowning

You're so plastic and that's tragic
Just for you
I don't know what the hell you gonna do
When your looks start depleting
And your friends all start leaving
You're so plastic and that's tragic
Just for you

I feel like I'm drowning
I'm drowning
You're holding me down and
Holding me down
You're killing me slow
So slow, oh-no
I feel like I'm drowning
I'm drowning

My life's okay
Yeah, just when you're not around me
My life's okay
Just when you're not around me
My life's okay
Just when you're not around me
My life's okay

I feel like I'm drowning
I'm drowning
You're holding me down and
Holding me down
You're killing me slow
So slow, oh-no
I feel like I'm drowning
I'm drowning

Music video by Two Feet performing “I Feel Like I’m Drowning”. © 2018 Republic Records, a division of UMG Recordings, Inc.

http://vevo.ly/Ae6VHv",True,True,343725507.0,3aauaXWRgwCMoykMbI0Jq1,2018-10-05,2018-10-05
19039,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Go Fuck Yourself,First Steps,single,spotify:track:4NZrZgrRoR4GwR7flWOXRI,0.765,0.327,6,-8.029,0.277,0.571,0.0479,0.0787,0.292,74.931,129600,https://www.youtube.com/watch?v=T7K0pZ9tGi4,Two Feet - Go F*ck Yourself,Trap Nation,476520655.0,6277363.0,101136.0,"🔥 Download Link 🔥
↪︎https://soundcloud.com/twofeetmusic/two-feet-go-fuck-yourself
Instagram: https://instagram.com/
🗣️ Connect with Me: 
https://instagram.com/benz
shop @ 🗣️ Connect with Me: 
https://instagram.com/benz
shop.nations.io 🧵

Limited Two Feet vinyl now available: https://www.store.majesticcasual.com/

Trap Nation Apparel: https://nations.io

🔊 Trap Nation 🔊
●http://nations.io
●http://twitter.com/alltrapnation
●http://instagram.com/trapnation
●http://facebook.com/alltrapnation
●http://soundcloud.com/alltrapnation
●https://snapchat.com/add/trapnation
●https://open.spotify.com/user/alltrapnation
●musical.ly: trapnation

📪  Send us stuff! 📭
P.O. Box 341937 
3751 Motor Ave.  
Los Angeles, CA 90034

🎵 Two Feet 🎵
●https://soundcloud.com/twofeetmusic
●https://www.facebook.com/twofeetmusic
●https://twitter.com/TwoFeetMusic
●https://www.instagram.com/twofeetmusic/

✅ Copyright Free Music ✅
http://bit.ly/TNCopyrightFree

🚫 The music and the background in the following video are not free to use, if you'd like to use the music in this video, please contact the artist. 🚫

⚠️ These videos may cause people with photosensitive epilepsy to convulse in seizures. Viewer discretion is advised. ⚠️
#trap",True,True,549700066.0,4NZrZgrRoR4GwR7flWOXRI,2016-07-29,2016-07-29
19040,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Love Is a Bitch,Love Is a Bitch,single,spotify:track:6MiVIH3fQlmz44jGx2DXn4,0.532,0.178,9,-9.754,0.0541,0.614,0.14,0.0985,0.103,149.879,181467,https://www.youtube.com/watch?v=cz23sbhHU68,Two Feet - Love is a bitch | VIDEO | Baked Cookie Prod. & Zoom pe idei,Baked Cookie,49399.0,1036.0,30.0,"Two Feet - Love is a bitch | VIDEO | Baked Cookie Prod. & Zoom pe idei

Director:
Baked Cookie Production

Regizor
https://www.facebook.com/cfcozminca/

D.O.P:
https://www.facebook.com/ZOOMpeidei/

Make-up:
https://www.facebook.com/LoredanaBadilamakeupartist/

Actors:
https://www.facebook.com/dianavoion.g
https://www.facebook.com/nugnes.massimiliano

Making off:
https://www.facebook.com/TarsoagaAissoCatalin

Baked Cookie logo designer:
https://www.facebook.com/ion.alin.359

Two Feet
https://soundcloud.com/twofeetmusic
https://www.facebook.com/twofeetmusic
https://twitter.com/TwoFeetMusic
https://www.instagram.com/twofeetmusic/",False,True,280995309.0,6MiVIH3fQlmz44jGx2DXn4,2017-05-19,2017-05-19
19041,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Had Some Drinks,Had Some Drinks,single,spotify:track:6gGBL1uMBcNUOzSYfKreID,0.825,0.304,5,-11.597,0.101,0.14,0.000498,0.147,0.3,84.927,140973,https://www.youtube.com/watch?v=k7mkdb5y3As,Two Feet - Had Some Drinks,Trap Nation,17744319.0,264480.0,2912.0,"🔥 Download Link 🔥
↪︎http://smarturl.it/TwoFeetHSD

Limited Two Feet vinyl now available: https://www.store.majesticcasual.com/

👑 Trap Nation's limited apparel: https://nations.io
Trap Nation on Apple Music: https://apple.co/2AcAWz7

🎶 More from Two Feet 🎶
●https://youtu.be/T7K0pZ9tGi4

🎵 Two Feet 🎵
●https://soundcloud.com/twofeetmusic
●https://www.facebook.com/twofeetmusic
●https://twitter.com/TwoFeetMusic
●https://www.instagram.com/twofeetmusic/

🔊 Trap Nation 🔊
●http://nations.io
●http://twitter.com/alltrapnation
●http://instagram.com/trapnation
●http://facebook.com/alltrapnation
●http://soundcloud.com/alltrapnation
●https://snapchat.com/add/trapnation
●https://open.spotify.com/user/alltrapnation
●musical.ly: trapnation
●https://discord.gg/praJK6u

✅ Copyright Free Music ✅
http://bit.ly/TNCopyrightFree

🚫 The music and the background in the following video are not free to use, if you'd like to use the music in this video, please contact the artist. 🚫

⚠️ These videos may cause people with photosensitive epilepsy to convulse in seizures. Viewer discretion is advised. ⚠️

Tags:
#twofeet
#gof*ckurself
#trapnation
#trapmusic
#trap",True,True,101760663.0,6gGBL1uMBcNUOzSYfKreID,2017-05-19,2017-05-19
19042,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Quick Musical Doodles,First Steps,single,spotify:track:7tZdkPtebOG29TzPPHlsem,0.688,0.349,6,-7.182,0.27,0.241,0.685,0.374,0.433,169.773,144000,https://www.youtube.com/watch?v=5Cu3H2WxY4w,Two Feet - Quick Musical Doodles (Music Video),encore style,70997.0,1162.0,18.0,"Two Feet - Quick Musical Doodles (Music Video)
↪︎Don't forget to subscribe: http://bit.ly/EncoreSub and hit the 🔔Bell

💜 Encore Style is available on Spotify: https://goo.gl/5pzEWc
✅ Quick Musical Doodles on Spotify: https://goo.gl/RV674o
✅ Quick Musical Doodles on iTunes: https://goo.gl/HB8WKt
✅ First Steps EP Playlist: https://goo.gl/rf2Kog

▶️ Follow Two Feet
https://soundcloud.com/twofeetmusic
https://facebook.com/twofeetmusic
https://twitter.com/TwoFeetMusic
https://www.instagram.com/twofeetmusic

● Visuals by: Tom Mitchell
https://vimeo.com/allergonoise

● Model is Masha Gutic @ Premier Model Management

ENCORE - A demand for repetition or reappearance made by an audience.
We fulfill that demand.
● Subscribe to the channel: https://youtube.com/encorestyle?sub_c...
● https://instagram.com/encoreinsta
● https://facebook.com/encorestyle
● https://twitter.com/encoretwita

🔠 Lyrics: 
[Verse 1]
You remember
You remember my love

You sold your soul for
You sold your soul for that drug

[Verse 2]
Still hooking over
Still hooking over and die

My love is burnt
My love is burnt in the sun

📧 Submissions
https://goo.gl/qtqrKC
https://twitter.com/margravelion

'Everybody wants an encore.'",False,False,104252665.0,7tZdkPtebOG29TzPPHlsem,2016-07-29,2016-07-29
19043,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,I Want It,Lost The Game & I Want It,single,spotify:track:1pV3J1Zk5mh20ncHiGlPhe,0.576,0.794,5,-6.239,0.0435,0.164,0.00104,0.257,0.515,122.001,139680,https://www.youtube.com/watch?v=PR6-y9gK4ps,I Want It,TwoFeet,2511370.0,46172.0,649.0,,False,False,25281806.0,1pV3J1Zk5mh20ncHiGlPhe,2018-10-25,2018-10-25
19044,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Twisted,Momentum,single,spotify:track:4Zgo9uf4jURl7tjCBmUjy2,0.563,0.281,11,-11.991,0.0643,0.91,2.44e-05,0.243,0.384,135.305,197107,https://www.youtube.com/watch?v=skGLNdRzy-0,Two Feet - Twisted,MrSuicideSheep,22808384.0,227277.0,1385.0,"Two Feet - Twisted

⬙  FAVOURITES ON SPOTIFY ⬙
⇥ http://mrsuicidesheep.com/favourites

Twisted!
Download... http://smarturl.it/TwoFeetMomentum
Vinyl...https://www.store.majesticcasual.com/

Two Feet
https://soundcloud.com/twofeetmusic
https://www.facebook.com/twofeetmusic
https://twitter.com/TwoFeetMusic
https://www.instagram.com/twofeetmusic/

Released by Majestic Casual Records

Picture by Erica Coburn
https://flic.kr/p/hp4ntz
https://www.instagram.com/ericacoburn/
http://ericacoburn.format.com/

⬗ Sheepy Store ⬗
⇥ http://mrsuicidesheep.com/store

⬖ Submit Music & Art ⬖
⇥ http://mrsuicidesheep.com/submit

⬙ Sheepy Instagram ⬙
⇥ http://mrsuicidesheep.com/insta

⬘ Spotify: Channel Uploads ⬘
⇥ http://mrsuicidesheep.com/channeluploads

⬗ Spotify: Seeking Blue ⬗
⇥ http://mrsuicidesheep.com/skblueplaylist",True,True,51683250.0,4Zgo9uf4jURl7tjCBmUjy2,2017-06-09,2017-06-09
19045,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Her Life,First Steps,single,spotify:track:3lML37ujKr8GdxQqCYkCoz,0.74,0.415,0,-11.429,0.0594,0.288,0.534,0.103,0.153,89.997,168000,https://www.youtube.com/watch?v=0YP5zZJL_dU,Two Feet - Her Life (Music Video),encore style,26693.0,430.0,9.0,"Two Feet - Her Life (Music Video)
↪︎Don't forget to subscribe: http://bit.ly/EncoreSub and hit the 🔔Bell
💜 Encore Style is available on Spotify: https://goo.gl/5pzEWc

✅ You're So Cold on Spotify: https://goo.gl/wEw8B1
✅ You're So Cold on iTunes: https://goo.gl/a8J58J
✅ First Steps EP Playlist: https://goo.gl/rf2Kog

▶️ Follow Two Feet
https://soundcloud.com/twofeetmusic
https://facebook.com/twofeetmusic
https://twitter.com/TwoFeetMusic
https://www.instagram.com/twofeetmusic

ENCORE - A demand for repetition or reappearance made by an audience.
We fulfill that demand.
● Subscribe to the channel: https://youtube.com/encorestyle?sub_c...
● https://instagram.com/encoreinsta
● https://facebook.com/encorestyle
● https://twitter.com/encoretwita

🔠 Lyrics:
[Verse 1]
Everyday she sees her life
In fade away, and pass her by
What can she do
What can she do

Wants to leave her lonely town
Wants to go and fuck around
What can she do
What can she do

[Hook]
It's her life
It's her life
It's her life
It's her life

[Verse 2]
Wants to quit all of her jobs
Sell her house and move along
What can she do
What can she do

Lives in dreams and self-told lies
She saw world through jaded eyes
What can she do
What can she do

[Hook]
It's her life
It's her life
It's her life

⛔ Video: http://vevo.ly/wthWxy

💬 #TwoFeet #HerLife #EncoreStyle

'Everybody wants an encore.'",True,True,74146542.0,3lML37ujKr8GdxQqCYkCoz,2016-07-29,2016-07-29
19046,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,You?,Pink,album,spotify:track:7aW115ZGsZcA0Y2HQxiUIU,0.561,0.781,8,-6.588,0.052,0.193,0.0283,0.088,0.211,104.956,169067,https://www.youtube.com/watch?v=FtJbyI-7Igw,Two Feet - You?,TwoFeetVEVO,17652143.0,256874.0,2157.0,"Official music video by Two Feet performing “You?""

►Get ""You?"" now: https://TwoFeet.lnk.to/YouYD

►Subscribe for more official content from Two Feet: https://TwoFeet.lnk.to/subscribeYD

►Exclusive Merch: https://twofeet.shopfirebrand.com/ 

►Follow Two Feet Online
Instagram: https://www.instagram.com/twofeetmusic/
Facebook: https://www.facebook.com/twofeetmusic/
Twitter: hhttps://twitter.com/twofeetmusic
Website: http://twofeetmusic.com/

""You?"" Lyrics:

Girl
don’t tell me your problems
I don’t wanna solve them
I don’t really care
And you had a lot on your mind now
Your mind, your mind it’s true
so
Tell me the truth was it me than
Who neeeded
You
Who needed you
Girl
I’m twisting and turning
This room here is burning
Theres smoke in the air
And you had a lot on your mind now
Your mind, your mind it’s true
so
Tell me the truth was it me than
Who neeeded
You
Who needed you
Who needed you
Tear me to pieces
Why Is the time so slow
don’t got no reasons
everything I don’t know
tell me you need it
Tell me ta take it home
All that im thinking
wondering where we’ll go
Go
Who needed you
Who needed you

Video Director: Johannes Lovund

Music video by Two Feet performing You?. © 2019 Republic Records, a division of UMG Recordings, Inc.

http://vevo.ly/ZQSJX1",True,True,34272427.0,7aW115ZGsZcA0Y2HQxiUIU,2020-03-13,2020-03-13
19047,Two Feet,https://open.spotify.com/artist/5sWHDYs0csV6RS48xBl0tH,Tell Me The Truth,Shape & Form,album,spotify:track:4MFLdAiHJv7zDOEbD2P2az,0.612,0.602,10,-4.908,0.0269,0.118,0.00151,0.12,0.0972,80.025,242350,https://www.youtube.com/watch?v=vS6p1b--fPo,Two Feet - Tell Me The Truth (Official Music Video),TwoFeet,3069027.0,79202.0,745.0,"Official Music Video by Two Feet performing “Tell Me The Truth” available everywhere now! https://twofeet.ffm.to/tellmethetruth

New album ’Shape & Form’ out now!
https://twofeet.ffm.to/shapeandform

Subscribe for more official content from Two Feet: 
https://TwoFeet.ffm.to/subscribe 

Follow Two Feet Online 
Instagram: https://www.instagram.com/twofeetmusic/ 
Facebook: https://www.facebook.com/twofeetmusic/ 
Twitter: https://twitter.com/twofeetmusic 
Website: http://twofeetmusic.com/ 

Video Credits:

Starring Two Feet & Tina Louise

Director: Brian Lipko
Executive Producer: Kyle Nolan
Production Manager: Mikey Errante
Production Co: Sturdy. Productions

Camera Team
DP: Jack Nitz
1st AC: Philip Hoang
2nd AC: Quynh Le
Steadi / Jib OP: Bill Hunt

G&E Team
Gaffer: Dimitri Christoforidis
BBE: John Le
Electric: Lincoln Webb
Key Grip: Michael Rosner-Hyman
BBG: Taylor Reick
Grip: Yorgos Tzoytzoyrakos

Art Department
Production Designer: Priscilla Lee
Art Assist: Steven Hong

Glam Team
Stylist: Toreno Winn
HMU: Sandra Perez

Production
PA: Ari Dyrek
PA: Lance Rico
Catering: Rancho on Site Taco

Post Production
Editor: Brian Lipko
Colorist: Jack Nitz

MGMT: Keel",True,True,9362417.0,4MFLdAiHJv7zDOEbD2P2az,2022-05-13,2022-05-13
19048,Jorja Smith,https://open.spotify.com/artist/1CoZyIx7UvdxT5c8UkMzHd,Nobody But You,Nobody But You,single,spotify:track:6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7,-11.314,0.0366,0.742,0.0,0.359,0.364,83.872,213214,https://www.youtube.com/watch?v=V7Sy2AywSkw,Sonder ft Jorja Smith - Nobody But You [Official Lyric Video],Sonder,2375204.0,57522.0,1091.0,"https://song.link/SonderNBY

Directed by Studio Pending

Analog Texture by Liam Walsh

#Sonder #JorjaSmith",False,True,85105569.0,6VFKuuqSbA1GpMEosUgTwQ,2021-04-09,2021-04-09
19049,Jorja Smith,https://open.spotify.com/artist/1CoZyIx7UvdxT5c8UkMzHd,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Slow Down (feat. Jorja Smith) [Vintage Culture & Slow Motion Remix],single,spotify:track:5PNvgiKSwMdjBsDsgFCFLX,0.881,0.661,11,-7.681,0.0343,0.098,0.0187,0.101,0.965,124.023,181306,https://www.youtube.com/watch?v=76mkEfxxIl0,Maverick Sabre - Slow Down Feat. Jorja Smith (Slow Motion & Vintage Culture Official Remix),Vintage Culture,55496043.0,390541.0,6691.0,"Listen now: http://vintageculture.com/music/slow-down/

Had a feeling that you'd call me to say you're sorry
Instead you just said it's my mistake
Are you waging up a war for the sake of something to say?
When am I not to blame?
And what you got to say about me?
I don't know you very well if you're acting like someone else
And what you got to say about us
Don't you see this all leads to games, you should start trusting me

Well, I wish I could say sorry but I don't have much to say
You won't believe me anyway (Anyway)
I got a thing for causin' arguments
But in my defense, I'm scared you'll walk away
And what I'm tryna say about me
I don't know me very well if I'm actin' like someone else
And what you got to say about us
Don't you see that I'm here to stay, you should start trustin' me (Trustin' me)

Subscribe now: http://bit.ly/VintageCultureTube
Follow ""This is Vintage Culture"" playlist on Spotify: https://spoti.fi/2mvC7lw

More info:
http://vintageculture.com.br
http://facebook.com/vintageculturemusic
http://instagram.com/vintageculture
http://twitter.com/VintageCulture
http://soundcloud.com/vintageculturemusic",False,True,214283293.0,5PNvgiKSwMdjBsDsgFCFLX,2020-04-03,2020-04-03
